Fname,Content_Transfer_Encoding_field,Content_Type,Received_SPF,DKIM,X_Mailer_exists,From_count_addresses,From_header_missing,From_has_title,From_dn_exists,From_DN_whitespaces,FROM_DOMAIN_EQUAL_MESSAGEID_DOMAIN,FROM_DOMAIN_EQUAL_TO_DOMAIN,From_DN_has_nonascii,From_address_equal_reply_address,From_address_equal_to_address,From_DN_count_special_chars,Reply_TO_empty,Reply_TO_questionmark,To_count_addresses,To_undisclosed,To_empty,BCC_count_recepients,Cc_count_recepients,Subject_special_chars,Total_emailadresses,Label
1132~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1133,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1133~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,1,1,3,0
1134,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1134~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,3,0,0,2,2,1,6,0
1135,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1135~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,1,1,3,0
1136,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1136~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1137,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1137~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1138,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1138~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1139,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1139~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,1,1,1,3,0
113~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
114,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,0,0,1,2,0
1140,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1140~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,3,3,1,5,0
1141,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1141~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1142,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1142~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1143,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1143~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,0,0,1,3,0
1144,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1144~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1145,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1145~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,27,0,0,0,0,1,28,0
1146,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1146~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,1,1,1,7,0
1147,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1147~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,1,1,3,0
1148,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1148~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,17,0,0,2,2,1,20,0
1149,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1149~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,2,0
114~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
115,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1150,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1150~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,2,0
1151,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1151~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0
1152,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1152~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,1,1,3,0
1153,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1153~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,4,0,0,4,4,1,9,0
1154,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1154~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,7,7,1,9,0
1155,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1155~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1156,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1156~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,6,6,1,8,0
1157,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1157~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,7,7,1,10,0
1158,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1158~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0
1159,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1159~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,8,0,0,1,1,1,10,0
115~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
116,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1160,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1160~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,7,0,0,0,0,1,8,0
1161,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1161~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0
1162,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1162~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,0,0,1,7,0
1163,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1163~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1164,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1164~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,1,1,2,0
1165,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1165~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,0,0,1,7,0
1166,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1166~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1167,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1167~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,8,0,0,0,0,1,9,0
1168,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1168~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,0,0,1,6,0
1169,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1169~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,13,0,0,2,2,1,16,0
116~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,7,0,0,0,0,1,8,0
117,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0
1170,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1170~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,12,0,0,0,0,1,13,0
1171,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1171~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,11,0,0,0,0,1,12,0
1172,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1172~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1173,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1173~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,4,0,0,0,0,1,5,0
1174,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1174~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,7,0,0,2,2,1,10,0
1175,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1175~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,11,11,1,12,0
1176,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1176~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,4,0,0,0,0,1,5,0
1177,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1177~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,0,0,1,7,0
1178,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1178~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,1,1,1,7,0
1179,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1179~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,3,3,1,10,0
117~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
118,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1180,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1180~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1181,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1181~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1182,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1182~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,0,0,1,3,0
1183~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1184,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1184~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1185,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1185~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1186,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1186~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,3,3,1,10,0
1187,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1187~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,11,0,0,0,0,1,12,0
1188,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1188~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,11,0,0,0,0,1,12,0
1189,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1189~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
118~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
119,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1190,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1190~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,0,0,1,7,0
1191,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1191~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,8,0,0,0,0,1,9,0
1192,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1192~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,1,1,1,7,0
1193,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1193~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1194,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1194~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1195,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1195~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,7,7,1,8,0
1196,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1196~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1197,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1197~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1198,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1198~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,10,0,0,0,0,1,11,0
1199,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1199~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,4,0,0,0,0,1,5,0
119~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
11~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
12,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
120,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1200,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1200~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1201,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1201~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,3,0,0,0,0,1,4,0
1202,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1202~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,2,2,1,4,0
1203,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1203~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,3,3,1,6,0
1204,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1204~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1205,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1205~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1206,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1206~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,0,0,1,3,0
1207,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1207~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1208,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1208~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,3,3,1,5,0
1209,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1209~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,0,0,1,6,0
120~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
121,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,2,0,0,1,1,1,4,0
1210,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1210~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,3,3,1,5,0
1211,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1211~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,1,1,1,7,0
1212,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1212~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1213,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1213~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,11,11,1,13,0
1214,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1214~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,13,0,0,0,0,1,14,0
1215,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1215~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,0,0,1,6,0
1216,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1216~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1217,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1217~,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0
1218,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1218~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,5,0,0,0,0,1,6,0
1219,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1219~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
121~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
122,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1220,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1220~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,1,1,3,0
1221,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1221~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1222,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1222~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1223,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1223~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,11,0,0,0,0,1,12,0
1224,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1224~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,0,0,1,7,0
1225,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1225~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,0,0,1,7,0
1226,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1226~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,8,0,0,0,0,1,9,0
1227,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1227~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1228,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1228~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1229,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1229~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,9,0,0,0,0,1,10,0
122~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
123,0,0,5,0,0,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0
1230,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1230~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,7,0,0,2,2,1,10,0
1231,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1231~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1232,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1232~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,4,0,0,1,1,1,6,0
1233,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1233~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,7,7,1,9,0
1234,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1234~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,8,8,1,10,0
1235~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1236,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1236~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,9,0,0,3,3,1,13,0
1237,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1237~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1238,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1238~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
1239,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1239~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,2,0
123~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
124,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1240,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1240~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,1,1,3,0
1241,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1241~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,4,0,0,2,2,1,7,0
1242,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1242~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,4,0,0,1,1,1,6,0
1243,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1243~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,1,1,1,8,0
1244,0,0,5,0,0,1,0,0,1,0,0,1,0,1,1,2,1,0,1,0,0,9,9,1,11,0
1244~,0,0,5,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,6,0,0,8,8,1,15,0
